Codigo_do_alimento ;Descricao_do_alimento ;Tipo;Codigo _da_preparacao;Descricao_da_preparacao;Retinol_(mcg);Vitamina_A_ERA_(mcg);Tiamina_(mg);Riboflavina_(mg);Niacina_(mg);Niacina_(NE)_(mg);Piridoxina_(mg);Cobalamina_(mcg);Folato_(DFE)_(mcg);Vitamina_D_(mcg);Vitamina_E_(mg);Vitamina_C_(mg)
7100101;File-mignon;Carnes e visceras;8;Molho vermelho;0;3.48;0.06;0.14;4.48;7.21;0.34;1.37;10.2;0.48;0.63;1.4
7100101;File-mignon;Carnes e visceras;9;Molho branco;20.7;21.08;0.08;0.17;4.38;7.35;0.33;1.46;11.6;0.71;0.41;0
7100101;File-mignon;Carnes e visceras;11;Com manteiga/oleo;17.91;18.26;0.07;0.16;5.36;8.73;0.4;1.72;10.08;0.64;0.49;0
7100101;File-mignon;Carnes e visceras;99;Nao se aplica;0;0;0.07;0.16;5.36;8.73;0.4;1.71;10;0.6;0.43;0
7100201;Contrafile;Carnes e visceras;2;Cozido(a);0;0;0.07;0.16;5.36;8.73;0.4;1.71;10;0.6;0.43;0
7100201;Contrafile;Carnes e visceras;3;Grelhado(a)/brasa/churrasco;0;0;0.07;0.16;5.36;8.73;0.4;1.71;10;0.6;0.43;0
7100201;Contrafile;Carnes e visceras;4;Assado(a);0;0;0.07;0.16;5.36;8.73;0.4;1.71;10;0.6;0.43;0
7100201;Contrafile;Carnes e visceras;5;Frito(a);0;0;0.07;0.16;5.36;8.73;0.4;1.71;10;0.6;0.64;0
7100201;Contrafile;Carnes e visceras;6;Empanado(a)/a milanesa;0;0;0.11;0.19;5.62;9.08;0.41;1.71;19.07;0.6;0.64;0
7100201;Contrafile;Carnes e visceras;7;Refogado(a);0;0;0.07;0.16;5.36;8.73;0.4;1.71;10;0.6;0.64;0
7100201;Contrafile;Carnes e visceras;8;Molho vermelho;0;3.48;0.06;0.14;4.48;7.21;0.34;1.37;10.2;0.48;0.63;1.4
7100205;Bisteca bovina;Carnes e visceras;1;Cru(a);0;0;0.05;0.15;2.45;4.82;0.22;2.62;5;0.6;0.29;0
7100205;Bisteca bovina;Carnes e visceras;2;Cozido(a);0;0;0.05;0.15;2.45;4.82;0.22;2.62;5;0.6;0.29;0
7100205;Bisteca bovina;Carnes e visceras;3;Grelhado(a)/brasa/churrasco;0;0;0.05;0.15;2.45;4.82;0.22;2.62;5;0.6;0.29;0
7100205;Bisteca bovina;Carnes e visceras;4;Assado(a);0;0;0.05;0.15;2.45;4.82;0.22;2.62;5;0.6;0.29;0
7100205;Bisteca bovina;Carnes e visceras;5;Frito(a);0;0;0.05;0.15;2.45;4.82;0.22;2.62;5;0.6;0.29;0
7100205;Bisteca bovina;Carnes e visceras;6;Empanado(a)/a milanesa;0;0;0.11;0.15;7.14;10.07;0.54;1.52;17.07;0.6;0.7;0
7100205;Bisteca bovina;Carnes e visceras;7;Refogado(a);0;0;0.05;0.15;2.45;4.82;0.22;2.62;5;0.6;0.29;0
7100205;Bisteca bovina;Carnes e visceras;8;Molho vermelho;0;3.48;0.05;0.13;2.16;4.08;0.2;2.1;6.2;0.48;0.52;1.4
7100301;Alcatra;Carnes e visceras;1;Cru(a);0;0;0.07;0.16;5.36;8.73;0.4;1.71;10;0.6;0.43;0
7100301;Alcatra ;Carnes e visceras;2;Cozido(a);0;0;0.07;0.16;5.36;8.73;0.4;1.71;10;0.6;0.43;0
7100301;Alcatra;Carnes e visceras;3;Grelhado(a)/brasa/churrasco;0;0;0.07;0.16;5.36;8.73;0.4;1.71;10;0.6;0.43;0
7100301;Alcatra;Carnes e visceras;4;Assado(a);0;0;0.07;0.16;5.36;8.73;0.4;1.71;10;0.6;0.43;0
7100301;Alcatra;Carnes e visceras;5;Frito(a);0;0;0.07;0.16;5.36;8.73;0.4;1.71;10;0.6;0.89;0
7100301;Alcatra;Carnes e visceras;6;Empanado(a)/a milanesa;0;0;0.07;0.16;5.36;8.73;0.4;1.71;10;0.6;0.89;0
7100301;Alcatra;Carnes e visceras;7;Refogado(a);0;0;0.07;0.16;5.36;8.73;0.4;1.71;10;0.6;0.89;0
7100301;Alcatra;Carnes e visceras;8;Molho vermelho;0;3.48;0.06;0.14;4.48;7.21;0.34;1.37;10.2;0.48;0.63;1.4
7100301;Alcatra;Carnes e visceras;12;Ao vinagrete;0;0;0.07;0.16;5.36;8.73;0.4;1.71;10;0.6;0.43;0
7100301;Alcatra;Carnes e visceras;13;Ensopado;0;0;0.07;0.16;5.36;8.73;0.4;1.71;10;0.6;0.89;0
7100303;Maminha;Carnes e visceras;3;Grelhado(a)/brasa/churrasco;0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.14;0
7100303;Maminha;Carnes e visceras;4;Assado(a);0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.14;0
7100303;Maminha;Carnes e visceras;5;Frito(a);0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.6;0
7100303;Maminha;Carnes e visceras;8;Molho vermelho;0;3.48;0.06;0.21;3.24;6.44;0.24;2.16;9.4;0.56;0.4;1.4
7100304;Picanha;Carnes e visceras;2;Cozido(a);0;0;0.07;0.16;5.36;8.73;0.4;1.71;10;0.6;0.43;0
7100304;Picanha;Carnes e visceras;3;Grelhado(a)/brasa/churrasco;0;0;0.07;0.16;5.36;8.73;0.4;1.71;10;0.6;0.43;0
7100304;Picanha;Carnes e visceras;4;Assado(a);0;0;0.07;0.16;5.36;8.73;0.4;1.71;10;0.6;0.43;0
7100304;Picanha ;Carnes e visceras;5;Frito(a);0;0;0.07;0.16;5.36;8.73;0.4;1.71;10;0.6;0.89;0
7100304;Picanha ;Carnes e visceras;13;Ensopado;0;0;0.07;0.16;5.36;8.73;0.4;1.71;10;0.6;0.89;0
7100501;Patinho;Carnes e visceras;2;Cozido(a);0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.14;0
7100501;Patinho;Carnes e visceras;3;Grelhado(a)/brasa/churrasco;0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.14;0
7100501;Patinho;Carnes e visceras;4;Assado(a);0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.14;0
7100501;Patinho;Carnes e visceras;5;Frito(a);0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.6;0
7100501;Patinho;Carnes e visceras;6;Empanado(a)/a milanesa;0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.6;0
7100501;Patinho;Carnes e visceras;8;Molho vermelho;0;3.48;0.06;0.21;3.24;6.44;0.24;2.16;9.4;0.56;0.4;1.4
7100501;Patinho;Carnes e visceras;13;Ensopado;0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.6;0
7100502;Cabeca de lombo (carne bovina);Carnes e visceras;2;Cozido(a);0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.14;0
7100502;Cabeca de lombo (carne bovina);Carnes e visceras;3;Grelhado(a)/brasa/churrasco;0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.14;0
7100502;Cabeca de lombo (carne bovina);Carnes e visceras;4;Assado(a);0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.14;0
7100502;Cabeca de lombo (carne bovina);Carnes e visceras;5;Frito(a);0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.6;0
7100502;Cabeca de lombo (carne bovina);Carnes e visceras;6;Empanado(a)/a milanesa;0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.6;0
7100502;Cabeca de lombo (carne bovina);Carnes e visceras;7;Refogado(a);0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.6;0
7100604;Posta branca;Carnes e visceras;2;Cozido(a);0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.14;0
7100604;Posta branca;Carnes e visceras;5;Frito(a);0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.6;0
7100604;Posta branca;Carnes e visceras;8;Molho vermelho;0;3.48;0.06;0.21;3.24;6.44;0.24;2.16;9.4;0.56;0.4;1.4
7100606;Tatu (lagarto redondo);Carnes e visceras;2;Cozido(a);0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.14;0
7100606;Tatu (lagarto redondo);Carnes e visceras;4;Assado(a);0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.14;0
7100606;Tatu (lagarto redondo);Carnes e visceras;7;Refogado(a);0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.6;0
7100606;Tatu (lagarto redondo);Carnes e visceras;99;Nao se aplica;0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.14;0
7100607;Paulista;Carnes e visceras;2;Cozido(a);0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.14;0
7100607;Paulista;Carnes e visceras;4;Assado(a);0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.14;0
7100608;Lombo paulista (carne bovina);Carnes e visceras;2;Cozido(a);0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.14;0
7100608;Lombo paulista (carne bovina);Carnes e visceras;4;Assado(a);0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.14;0
7100608;Lombo paulista (carne bovina);Carnes e visceras;5;Frito(a);0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.6;0
7100608;Lombo paulista (carne bovina);Carnes e visceras;13;Ensopado;0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.6;0
7100702;Posta vermelha;Carnes e visceras;2;Cozido(a);0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.14;0
7100801;Acem;Carnes e visceras;2;Cozido(a);0;0;0.08;0.23;3.21;7.57;0.26;2.83;9;0.7;0.14;0
7100801;Acem;Carnes e visceras;4;Assado(a);0;0;0.08;0.23;3.21;7.57;0.26;2.83;9;0.7;0.14;0
7100801;Acem;Carnes e visceras;5;Frito(a);0;0;0.08;0.23;3.21;7.57;0.26;2.83;9;0.7;0.35;0
7100801;Acem;Carnes e visceras;6;Empanado(a)/a milanesa;0;0;0.12;0.25;3.47;7.93;0.26;2.83;18.07;0.7;0.35;0
7100801;Acem;Carnes e visceras;7;Refogado(a);0;0;0.08;0.23;3.21;7.57;0.26;2.83;9;0.7;0.35;0
7100801;Acem;Carnes e visceras;13;Ensopado;0;0;0.08;0.23;3.21;7.57;0.26;2.83;9;0.7;0.35;0
7100803;Agulha (acem);Carnes e visceras;2;Cozido(a);0;0;0.08;0.23;3.21;7.57;0.26;2.83;9;0.7;0.14;0
7100803;Agulha (acem);Carnes e visceras;4;Assado(a);0;0;0.08;0.23;3.21;7.57;0.26;2.83;9;0.7;0.14;0
7100803;Agulha (acem);Carnes e visceras;5;Frito(a);0;0;0.08;0.23;3.21;7.57;0.26;2.83;9;0.7;0.35;0
7100905;Paleta ;Carnes e visceras;2;Cozido(a);0;0;0.08;0.23;3.21;7.57;0.26;2.83;9;0.7;0.14;0
7100905;Paleta ;Carnes e visceras;5;Frito(a);0;0;0.08;0.23;3.21;7.57;0.26;2.83;9;0.7;0.35;0
7100905;Paleta ;Carnes e visceras;8;Molho vermelho;0;3.48;0.07;0.19;2.76;6.29;0.22;2.26;9.4;0.56;0.4;1.4
7100905;Paleta ;Carnes e visceras;13;Ensopado;0;0;0.08;0.23;3.21;7.57;0.26;2.83;9;0.7;0.35;0
7100908;Pa com osso;Carnes e visceras;2;Cozido(a);0;0;0.08;0.23;3.21;7.57;0.26;2.83;9;0.7;0.14;0
7100908;Pa com osso;Carnes e visceras;3;Grelhado(a)/brasa/churrasco;0;0;0.08;0.23;3.21;7.57;0.26;2.83;9;0.7;0.14;0
7100908;Pa com osso;Carnes e visceras;4;Assado(a);0;0;0.08;0.23;3.21;7.57;0.26;2.83;9;0.7;0.14;0
7101001;Musculo bovino;Carnes e visceras;2;Cozido(a);0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.14;0
7101001;Musculo bovino;Carnes e visceras;4;Assado(a);0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.14;0
7101001;Musculo bovino;Carnes e visceras;8;Molho vermelho;0;3.48;0.06;0.21;3.24;6.44;0.24;2.16;9.4;0.56;0.4;1.4
7101001;Musculo bovino;Carnes e visceras;13;Ensopado;0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.35;0
7101001;Musculo bovino;Carnes e visceras;15;Sopa;0;0.75;0.05;0.06;1.28;1.96;0.07;0.34;10.13;0.09;0.04;1.57
7101006;Chambaril;Carnes e visceras;2;Cozido(a);0;0;0.08;0.23;3.21;7.57;0.26;2.83;9;0.7;0.14;0
7101006;Chambaril;Carnes e visceras;4;Assado(a);0;0;0.08;0.23;3.21;7.57;0.26;2.83;9;0.7;0.14;0
7101006;Chambaril;Carnes e visceras;7;Refogado(a);0;0;0.08;0.23;3.21;7.57;0.26;2.83;9;0.7;0.35;0
7101009;Carne marica bovina;Carnes e visceras;2;Cozido(a);0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.14;0
7101009;Carne marica bovina;Carnes e visceras;5;Frito(a);0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.35;0
7101009;Carne marica bovina;Carnes e visceras;7;Refogado(a);0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.35;0
7101011;Vazio (carne bovina);Carnes e visceras;2;Cozido(a);0;0;0.07;0.16;5.36;8.73;0.4;1.71;10;0.6;0.43;0
7101011;Vazio (carne bovina);Carnes e visceras;3;Grelhado(a)/brasa/churrasco;0;0;0.07;0.16;5.36;8.73;0.4;1.71;10;0.6;0.43;0
7101011;Vazio (carne bovina);Carnes e visceras;5;Frito(a);0;0;0.07;0.16;5.36;8.73;0.4;1.71;10;0.6;0.64;0
7101101;Peito bovino;Carnes e visceras;2;Cozido(a);0;0;0.07;0.16;5.36;8.73;0.4;1.71;10;0.6;0.43;0
7101101;Peito bovino;Carnes e visceras;5;Frito(a);0;0;0.07;0.16;5.36;8.73;0.4;1.71;10;0.6;0.64;0
7101202;Fraldinha (capa de file);Carnes e visceras;2;Cozido(a);0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.14;0
7101202;Fraldinha (capa de file);Carnes e visceras;3;Grelhado(a)/brasa/churrasco;0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.14;0
7101202;Fraldinha (capa de file);Carnes e visceras;4;Assado(a);0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.14;0
7101202;Fraldinha (capa de file);Carnes e visceras;5;Frito(a);0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.35;0
7101203;Aba de file ;Carnes e visceras;1;Cru(a);0;0;0.08;0.23;3.21;7.57;0.26;2.83;9;0.7;0.14;0
7101203;Aba de file ;Carnes e visceras;3;Grelhado(a)/brasa/churrasco;0;0;0.08;0.23;3.21;7.57;0.26;2.83;9;0.7;0.14;0
7101203;Aba de file ;Carnes e visceras;5;Frito(a);0;0;0.08;0.23;3.21;7.57;0.26;2.83;9;0.7;0.35;0
7101301;Costela bovina;Carnes e visceras;2;Cozido(a);0;0;0.07;0.17;3.43;7.65;0.23;2.55;7;0.6;0.24;0
7101301;Costela bovina;Carnes e visceras;4;Assado(a);0;0;0.07;0.17;3.43;7.65;0.23;2.55;7;0.6;0.24;0
7101301;Costela bovina;Carnes e visceras;7;Refogado(a);0;0;0.07;0.17;3.43;7.65;0.23;2.55;7;0.6;0.24;0
7101301;Costela bovina;Carnes e visceras;13;Ensopado;0;0;0.07;0.17;3.43;7.65;0.23;2.55;7;0.6;0.24;0
7101704;Jacare (carne bovina de segunda c/ osso);Carnes e visceras;2;Cozido(a);0;0;0.07;0.17;3.43;7.65;0.23;2.55;7;0.6;0.24;0
7101704;Jacare (carne bovina de segunda c/ osso);Carnes e visceras;4;Assado(a);0;0;0.07;0.17;3.43;7.65;0.23;2.55;7;0.6;0.24;0
7101704;Jacare (carne bovina de segunda c/ osso);Carnes e visceras;5;Frito(a);0;0;0.07;0.17;3.43;7.65;0.23;2.55;7;0.6;0.24;0
7101706;File de segunda;Carnes e visceras;3;Grelhado(a)/brasa/churrasco;0;0;0.08;0.23;3.21;7.57;0.26;2.83;9;0.7;0.14;0
7101706;File de segunda;Carnes e visceras;4;Assado(a);0;0;0.08;0.23;3.21;7.57;0.26;2.83;9;0.7;0.14;0
7101706;File de segunda;Carnes e visceras;5;Frito(a);0;0;0.08;0.23;3.21;7.57;0.26;2.83;9;0.7;0.35;0
7101706;File de segunda;Carnes e visceras;6;Empanado(a)/a milanesa;0;0;0.12;0.25;3.47;7.93;0.26;2.83;18.07;0.7;0.35;0
7101706;File de segunda;Carnes e visceras;10;Ao alho e oleo;0;0;0.08;0.23;3.21;7.57;0.26;2.83;9;0.7;0.35;0
7101801;Viscera bovina ;Carnes e visceras;2;Cozido(a);9428;9442.42;0.19;3.43;17.53;23.66;1.02;70.58;253;0.4;0.51;1.9
7101801;Viscera bovina ;Carnes e visceras;5;Frito(a);9428;9442.42;0.19;3.43;17.53;23.66;1.02;70.58;253;0.4;0.72;1.9
7101806;Panelada (visceras bovinas nao especificadas);Carnes e visceras;2;Cozido(a);1539.87;1553.6;0.14;0.81;4.9;7.36;0.39;6.66;232.51;0.1;0.58;34.22
7101806;Panelada (visceras bovinas nao especificadas);Carnes e visceras;13;Ensopado;1539.87;1553.6;0.14;0.81;4.9;7.36;0.39;6.66;232.51;0.1;0.58;34.22
7101901;Coracao bovino;Carnes e visceras;2;Cozido(a);0;0;0.1;1.21;6.68;12.05;0.25;10.8;5;0;0.29;0
7101901;Coracao bovino;Carnes e visceras;3;Grelhado(a)/brasa/churrasco;0;0;0.1;1.21;6.68;12.05;0.25;10.8;5;0;0.29;0
7101901;Coracao bovino;Carnes e visceras;4;Assado(a);0;0;0.1;1.21;6.68;12.05;0.25;10.8;5;0;0.29;0
7101901;Coracao bovino;Carnes e visceras;5;Frito(a);0;0;0.1;1.21;6.68;12.05;0.25;10.8;5;0;0.5;0
7102001;Rim de boi ;Carnes e visceras;2;Cozido(a);0;0;0.16;2.97;3.92;8.92;0.39;24.9;83;0.8;0.08;0
7102102;Bofe bovino;Carnes e visceras;4;Assado(a);0;0;0.16;2.97;3.92;8.92;0.39;24.9;83;0.8;0.08;0
7102102;Bofe bovino;Carnes e visceras;5;Frito(a);0;0;0.16;2.97;3.92;8.92;0.39;24.9;83;0.8;0.29;0
7102102;Bofe bovino;Carnes e visceras;7;Refogado(a);0;0;0.16;2.97;3.92;8.92;0.39;24.9;83;0.8;0.29;0
7102201;Miolo de boi;Carnes e visceras;2;Cozido(a);0;5.83;0.07;0.22;3.62;5.12;0.14;10.1;5;0;1.67;10.5
7102401;Tripa bovina;Carnes e visceras;2;Cozido(a);0;0;0;0.03;0.46;1.74;0;0.72;3;0;0.14;0
7102401;Tripa bovina;Carnes e visceras;3;Grelhado(a)/brasa/churrasco;0;0;0;0.03;0.46;1.74;0;0.72;3;0;0.14;0
7102401;Tripa bovina;Carnes e visceras;4;Assado(a);0;0;0;0.03;0.46;1.74;0;0.72;3;0;0.14;0
7102401;Tripa bovina;Carnes e visceras;5;Frito(a);0;0;0;0.03;0.46;1.74;0;0.72;3;0;0.35;0
7102402;Dobradinha fresca;Carnes e visceras;2;Cozido(a);0;0;0;0.03;0.46;1.74;0;0.72;3;0;0.14;0
7102402;Dobradinha fresca;Carnes e visceras;4;Assado(a);0;0;0;0.03;0.46;1.74;0;0.72;3;0;0.14;0
7102402;Dobradinha fresca;Carnes e visceras;8;Molho vermelho;0;3.48;0.01;0.03;0.56;1.62;0.02;0.58;4.6;0;0.4;1.4
7102402;Dobradinha fresca;Carnes e visceras;13;Ensopado;0;0;0;0.03;0.46;1.74;0;0.72;3;0;0.35;0
7102402;Dobradinha fresca;Carnes e visceras;99;Nao se aplica;0;0;0;0.03;0.46;1.74;0;0.72;3;0;0.14;0
7102403;Fato bovino;Carnes e visceras;2;Cozido(a);0;0;0;0.03;0.46;1.74;0;0.72;3;0;0.14;0
7102403;Fato bovino;Carnes e visceras;5;Frito(a);0;0;0;0.03;0.46;1.74;0;0.72;3;0;0.35;0
7102404;Fato caprino;Carnes e visceras;2;Cozido(a);0;0;0;0.03;0.46;1.74;0;0.72;3;0;0.14;0
7102501;Figado bovino;Carnes e visceras;1;Cru(a);9428;9442.42;0.19;3.43;17.53;23.66;1.02;70.58;253;0.4;0.51;1.9
7102501;Figado bovino;Carnes e visceras;2;Cozido(a);9428;9442.42;0.19;3.43;17.53;23.66;1.02;70.58;253;0.4;0.51;1.9
7102501;Figado bovino;Carnes e visceras;3;Grelhado(a)/brasa/churrasco;9428;9442.42;0.19;3.43;17.53;23.66;1.02;70.58;253;0.4;0.51;1.9
7102501;Figado bovino;Carnes e visceras;4;Assado(a);9428;9442.42;0.19;3.43;17.53;23.66;1.02;70.58;253;0.4;0.51;1.9
7102501;Figado bovino;Carnes e visceras;5;Frito(a);9428;9442.42;0.19;3.43;17.53;23.66;1.02;70.58;253;0.4;0.72;1.9
7102501;Figado bovino;Carnes e visceras;6;Empanado(a)/a milanesa;9428;9442.42;0.23;3.45;17.79;24.02;1.02;70.58;262.07;0.4;0.72;1.9
7102501;Figado bovino;Carnes e visceras;7;Refogado(a);9428;9442.42;0.19;3.43;17.53;23.66;1.02;70.58;253;0.4;0.72;1.9
7102501;Figado bovino;Carnes e visceras;8;Molho vermelho;7542.4;7557.42;0.16;2.75;14.22;19.16;0.83;56.46;204.6;0.32;0.69;2.92
7102501;Figado bovino;Carnes e visceras;10;Ao alho e oleo;9428;9442.42;0.19;3.43;17.53;23.66;1.02;70.58;253;0.4;0.72;1.9
7102501;Figado bovino;Carnes e visceras;13;Ensopado;9428;9442.42;0.19;3.43;17.53;23.66;1.02;70.58;253;0.4;0.72;1.9
7102601;Cupim;Carnes e visceras;3;Grelhado(a)/brasa/churrasco;0;0;0;0.08;2.16;0;0.14;0;0;0;0;0
7102601;Cupim;Carnes e visceras;4;Assado(a);0;0;0;0.08;2.16;0;0.14;0;0;0;0;0
7102601;Cupim;Carnes e visceras;5;Frito(a);0;0;0;0.07;2.03;0;0.13;0;0;0;0.49;0
7102701;Lingua bovina;Carnes e visceras;2;Cozido(a);0;0;0.02;0.29;3.49;6.32;0.16;3.13;7;0;0.3;1.3
7102701;Lingua bovina;Carnes e visceras;3;Grelhado(a)/brasa/churrasco;0;0;0.02;0.29;3.49;6.32;0.16;3.13;7;0;0.3;1.3
7102701;Lingua bovina;Carnes e visceras;4;Assado(a);0;0;0.02;0.29;3.49;6.32;0.16;3.13;7;0;0.3;1.3
7102701;Lingua bovina;Carnes e visceras;5;Frito(a);0;0;0.02;0.29;3.49;6.32;0.16;3.13;7;0;0.51;1.3
7102701;Lingua bovina;Carnes e visceras;8;Molho vermelho;0;3.48;0.02;0.25;2.99;5.29;0.14;2.5;7.8;0;0.52;2.44
7102701;Lingua bovina;Carnes e visceras;13;Ensopado;0;0;0.02;0.29;3.49;6.32;0.16;3.13;7;0;0.51;1.3
7102801;Rabada de boi;Carnes e visceras;99;Nao se aplica;0;0;0.07;0.17;3.43;7.65;0.23;2.55;7;0.6;0.24;0
7103101;Mocoto bovino;Carnes e visceras;2;Cozido(a);2;2;0.64;0.31;5.36;11.46;0.4;0.55;9;0.8;0.32;0.4
7103101;Mocoto bovino;Carnes e visceras;13;Ensopado;2;2;0.64;0.31;5.36;11.46;0.4;0.55;9;0.8;0.32;0.4
7103101;Mocoto bovino;Carnes e visceras;15;Sopa;0;0.75;0.05;0.06;1.28;1.96;0.07;0.34;10.13;0.09;0.04;1.57
7103101;Mocoto bovino;Carnes e visceras;99;Nao se aplica;2;2;0.64;0.31;5.36;11.46;0.4;0.55;9;0.8;0.32;0.4
7103104;Braco bovino;Carnes e visceras;5;Frito(a);0;0;0.07;0.25;3.81;7.76;0.28;2.7;9;0.7;0.35;0
7103105;Mao bovina;Carnes e visceras;2;Cozido(a);2;2;0.64;0.31;5.36;11.46;0.4;0.55;9;0.8;0.32;0.4
7103301;Carre ;Carnes e visceras;2;Cozido(a);3;3;0.41;0.38;5.48;11.63;0.35;1.08;4;1.1;0.34;0
7103301;Carre ;Carnes e visceras;3;Grelhado(a)/brasa/churrasco;3;3;0.41;0.38;5.48;11.63;0.35;1.08;4;1.1;0.34;0
7103301;Carre ;Carnes e visceras;4;Assado(a);3;3;0.41;0.38;5.48;11.63;0.35;1.08;4;1.1;0.34;0
7103301;Carre ;Carnes e visceras;5;Frito(a);3;3;0.41;0.38;5.48;11.63;0.35;1.08;4;1.1;0.34;0
7103305;Bisteca suina;Carnes e visceras;2;Cozido(a);3;3;0.41;0.38;5.48;11.63;0.35;1.08;4;1.1;0.34;0
7103305;Bisteca suina;Carnes e visceras;3;Grelhado(a)/brasa/churrasco;3;3;0.41;0.38;5.48;11.63;0.35;1.08;4;1.1;0.34;0
7103305;Bisteca suina;Carnes e visceras;4;Assado(a);3;3;0.41;0.38;5.48;11.63;0.35;1.08;4;1.1;0.34;0
7103305;Bisteca suina;Carnes e visceras;5;Frito(a);3;3;0.41;0.38;5.48;11.63;0.35;1.08;4;1.1;0.34;0
7103305;Bisteca suina;Carnes e visceras;6;Empanado(a)/a milanesa;3;3;0.41;0.38;5.48;11.63;0.35;1.08;4;1.1;0.34;0
7103305;Bisteca suina;Carnes e visceras;7;Refogado(a);3;3;0.41;0.38;5.48;11.63;0.35;1.08;4;1.1;0.34;0
7103305;Bisteca suina;Carnes e visceras;99;Nao se aplica;3;3;0.41;0.38;5.48;11.63;0.35;1.08;4;1.1;0.34;0
7103401;Pernil suino;Carnes e visceras;2;Cozido(a);3;3;0.58;0.3;4.46;9.48;0.4;0.66;5;1.1;0.22;0.3
7103401;Pernil suino;Carnes e visceras;4;Assado(a);3;3;0.58;0.3;4.46;9.48;0.4;0.66;5;1.1;0.22;0.3
7103401;Pernil suino;Carnes e visceras;5;Frito(a);3;3;0.58;0.3;4.46;9.48;0.4;0.66;5;1.1;0.68;0.3
7103401;Pernil suino;Carnes e visceras;7;Refogado(a);3;3;0.58;0.3;4.46;9.48;0.4;0.66;5;1.1;0.68;0.3
7103403;Quarto suino;Carnes e visceras;2;Cozido(a);3;3;0.58;0.3;4.46;9.48;0.4;0.66;5;1.1;0.22;0.3
7103501;Costela suina;Carnes e visceras;1;Cru(a);3;3;0.41;0.38;5.48;11.63;0.35;1.08;4;1.1;0.34;0
7103501;Costela suina;Carnes e visceras;2;Cozido(a);3;3;0.41;0.38;5.48;11.63;0.35;1.08;4;1.1;0.34;0
7103501;Costela suina;Carnes e visceras;3;Grelhado(a)/brasa/churrasco;3;3;0.41;0.38;5.48;11.63;0.35;1.08;4;1.1;0.34;0
7103501;Costela suina;Carnes e visceras;4;Assado(a);3;3;0.41;0.38;5.48;11.63;0.35;1.08;4;1.1;0.34;0
7103501;Costela suina;Carnes e visceras;5;Frito(a);3;3;0.41;0.38;5.48;11.63;0.35;1.08;4;1.1;0.34;0
7103501;Costela suina;Carnes e visceras;7;Refogado(a);3;3;0.41;0.38;5.48;11.63;0.35;1.08;4;1.1;0.34;0
7103501;Costela suina;Carnes e visceras;8;Molho vermelho;2.4;5.88;0.33;0.32;4.58;9.53;0.3;0.86;5.4;0.88;0.56;1.4
7103501;Costela suina;Carnes e visceras;13;Ensopado;3;3;0.41;0.38;5.48;11.63;0.35;1.08;4;1.1;0.34;0
7103501;Costela suina;Carnes e visceras;99;Nao se aplica;3;3;0.41;0.38;5.48;11.63;0.35;1.08;4;1.1;0.34;0
